game_id,season,week,away_team,home_team,predicted_home_margin,spread_line,spread_edge,spread_side,predicted_total,total_line,total_edge,total_side,projected_away_score,projected_home_score,spread_model,total_model,game_type,gameday,weekday,gametime,location_x,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,away_spread_odds,home_spread_odds,under_odds,over_odds,div_game,roof_x,surface_x,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium_x,home_expected_qb_epa,home_baseline_qb_epa,home_expected_qb_name,home_baseline_qb_name,home_depth_chart_date,home_qb_context_confidence,away_expected_qb_epa,away_baseline_qb_epa,away_expected_qb_name,away_baseline_qb_name,away_depth_chart_date,away_qb_context_confidence,home_qb_change_points,away_qb_change_points,market_home_margin,home_injury_players_reported,home_injury_out_count,home_injury_doubtful_count,home_injury_questionable_count,home_injury_unknown_count,home_injury_report_date,home_injury_source,home_injury_auto_points,away_injury_players_reported,away_injury_out_count,away_injury_doubtful_count,away_injury_questionable_count,away_injury_unknown_count,away_injury_report_date,away_injury_source,away_injury_auto_points,location_y,roof_y,surface_y,stadium_y,weather_available,weather_source,forecast_time_utc,temperature_f,wind_mph,wind_gust_mph,precipitation_probability_pct,precipitation_in,weather_code,weather_auto_points,home_qb_context_source,home_baseline_qb_source,away_qb_context_source,away_baseline_qb_source,home_score,away_score,closing_spread_line,closing_total_line,final_home_margin,final_total,su_result,ats_result,ou_result
2026_02_MIN_CHI,2026,2,MIN,CHI,1.1707733677125955,-5.5,-4.329226632287405,MIN,49.215339084567454,49.5,-0.2846609154325463,UNDER,24.022282858427427,25.193056226140023,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,13:00,Home,,,,2026092002,,,202609200chi,,401872937,7038.0,7,7,195.0,-238.0,-110.0,-110.0,-118.0,-102.0,1,outdoors,grass,,,00-0035228,00-0039918,Kyler Murray,Caleb Williams,Kevin O'Connell,Ben Johnson,,CHI98,Soldier Field,0.052711297952536,0.0481221108831179,Caleb Williams,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.007847201629497,-0.1212173835620798,Kyler Murray,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.0450300213625444,1.2664075228167908,5.5,25,5,0,0,1,2026-09-15 00:10:00+00:00,espn,0.0,25,0,0,2,3,2026-09-15 02:03:00+00:00,espn,0.0,Home,outdoors,grass,Soldier Field,True,open-meteo,2026-09-20 17:00:00+00:00,68.0,4.7,14.1,35.0,0.008,51.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,3.0,9.0,-5.5,49.5,-6.0,12.0,L,W,W
2026_02_NO_BAL,2026,2,NO,BAL,5.114662825915343,-8.5,-3.3853371740846567,NO,45.71927116331392,46.5,-0.7807288366860803,UNDER,20.302304168699287,25.416966994614636,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,13:00,Home,,,,2026092001,,,202609200rav,,401872938,7037.0,7,7,320.0,-410.0,-110.0,-110.0,-102.0,-118.0,0,outdoors,grass,,,00-0040743,00-0034796,Tyler Shough,Lamar Jackson,Kellen Moore,Jesse Minter,,BAL00,M&T Bank Stadium,0.0572136368060906,0.0245077531037777,Lamar Jackson,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,-0.0322060201089235,-0.0565653871018863,Tyler Shough,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.3209166720638347,0.2390189808083495,8.5,25,3,1,2,2,2026-09-15 04:21:00+00:00,espn,0.0,25,3,0,0,5,2026-09-15 00:33:00+00:00,espn,0.0,Home,outdoors,grass,M&T Bank Stadium,True,open-meteo,2026-09-20 17:00:00+00:00,84.7,6.7,12.1,9.0,0.0,3.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,17.0,24.0,-8.5,46.5,-7.0,41.0,L,W,W
2026_02_PHI_TEN,2026,2,PHI,TEN,-5.060543152957495,7.0,1.939456847042505,TEN,38.8406616091655,39.5,-0.659338390834499,UNDER,21.950602381061497,16.890059228104004,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,13:00,Home,,,,2026092007,,,202609200oti,,401872939,7043.0,7,7,-305.0,245.0,-110.0,-110.0,-110.0,-110.0,0,outdoors,grass,,,00-0036389,00-0040676,Jalen Hurts,Cam Ward,Nick Sirianni,Robert Saleh,,NAS00,Nissan Stadium,-0.135238395480659,-0.1550845202716097,Cam Ward,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.0197284740973911,0.0127040975568026,Jalen Hurts,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.1947341456737666,0.0689245874915632,-7.0,25,1,0,1,5,2026-09-15 01:39:00+00:00,espn,0.0,25,2,0,0,2,2026-09-15 04:47:00+00:00,espn,0.0,Home,outdoors,grass,Nissan Stadium,True,open-meteo,2026-09-20 17:00:00+00:00,92.6,6.8,8.7,4.0,0.0,3.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,20.0,24.0,7.0,39.5,-4.0,44.0,W,W,L
2026_02_PIT_NE,2026,2,PIT,NE,3.861422849674873,-5.5,-1.6385771503251267,PIT,45.57304246091206,42.5,3.0730424609120632,OVER,20.855809805618595,24.71723265529347,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,13:00,Home,,,,2026092004,,,202609200nwe,,401872946,7040.0,7,11,190.0,-230.0,-110.0,-110.0,-115.0,-105.0,0,outdoors,fieldturf,,,00-0023459,00-0039851,Aaron Rodgers,Drake Maye,Mike McCarthy,Mike Vrabel,,BOS00,Gillette Stadium,0.0184264226125682,0.0049473168063608,Drake Maye,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,-0.0700159800228196,-0.0726285129734533,Aaron Rodgers,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.1322596819916682,0.0256346958182075,5.5,25,3,0,0,1,2026-09-14 19:29:00+00:00,espn,0.0,25,2,0,0,2,2026-09-15 01:26:00+00:00,espn,0.0,Home,outdoors,fieldturf,Gillette Stadium,True,open-meteo,2026-09-20 17:00:00+00:00,62.8,7.4,19.0,40.0,0.035,53.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,20.0,3.0,-5.5,42.5,17.0,23.0,W,L,L
2026_02_JAX_DEN,2026,2,JAX,DEN,-5.724812904309642,-2.5,-8.224812904309642,JAX,46.12637580114216,44.5,1.62637580114216,OVER,25.925594352725906,20.200781448416254,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,16:05,Home,,,,2026092008,,,202609200den,,401872940,7044.0,7,6,114.0,-135.0,-110.0,-110.0,-118.0,-102.0,0,outdoors,grass,,,00-0036971,00-0039732,Trevor Lawrence,Bo Nix,Liam Coen,Sean Payton,,DEN00,Empower Field at Mile High,0.0191210931617282,-0.0130759491132148,Bo Nix,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.0652769651588323,0.0705003720466584,Trevor Lawrence,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.3159238182101968,-0.0512531130647271,2.5,25,8,0,0,2,2026-09-15 04:20:00+00:00,espn,0.0,25,0,0,2,2,2026-09-15 00:45:00+00:00,espn,0.0,Home,outdoors,grass,Empower Field at Mile High,True,open-meteo,2026-09-20 20:00:00+00:00,73.8,7.2,5.4,30.0,0.0,0.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,20.0,13.0,-2.5,44.5,7.0,33.0,L,L,L
2026_02_LV_LAC,2026,2,LV,LAC,1.0956514349307716,-7.0,-5.9043485650692284,LV,47.70066898642278,43.5,4.200668986422777,OVER,23.302508775746,24.39816021067677,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,16:05,Home,,,,2026092009,,,202609200sdg,,401872941,7045.0,7,7,250.0,-310.0,-115.0,-105.0,-110.0,-110.0,1,dome,matrixturf,,,00-0029604,00-0036355,Kirk Cousins,Justin Herbert,Klint Kubliak,Jim Harbaugh,,LAX01,SoFi Stadium,-0.040080749744266,-0.0940955642648066,Justin Herbert,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,-0.0117111604904037,-0.1427828731831533,Kirk Cousins,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.5300041630384483,1.2861018592837985,7.0,25,2,1,3,2,2026-09-15 01:22:00+00:00,espn,0.0,25,1,0,1,4,2026-09-15 01:54:00+00:00,espn,0.0,Home,dome,matrixturf,SoFi Stadium,True,open-meteo,2026-09-20 20:00:00+00:00,78.8,8.1,5.8,0.0,0.0,0.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,14.0,26.0,-7.0,43.5,-12.0,40.0,L,W,L
2026_02_MIA_SF,2026,2,MIA,SF,8.380470534320931,-13.5,-5.119529465679069,MIA,45.31998238663853,45.5,-0.1800176133614712,UNDER,18.4697559261588,26.85022646047973,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,16:25,Home,,,,2026092012,,,202609200sfo,,401872942,7048.0,7,10,625.0,-950.0,-115.0,-105.0,-112.0,-108.0,0,outdoors,grass,,,00-0038128,00-0037834,Malik Willis,Brock Purdy,Jeff Hafley,Kyle Shanahan,,SFO01,Levi's Stadium,0.0729511505581729,0.0624595039327041,Brock Purdy,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,-0.0020485746570235,-0.0298372191008739,Malik Willis,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.1029461350184249,0.2726677370119486,13.5,25,0,1,1,1,2026-09-14 15:22:00+00:00,espn,0.0,25,1,0,1,2,2026-09-15 01:45:00+00:00,espn,0.0,Home,outdoors,grass,Levi's Stadium,True,open-meteo,2026-09-20 20:00:00+00:00,74.2,8.4,5.4,0.0,0.0,1.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,35.0,13.0,-13.5,45.5,22.0,48.0,W,L,L
2026_02_SEA_ARI,2026,2,SEA,ARI,-2.126811566985773,4.5,2.3731884330142266,ARI,40.84625927627038,41.5,-0.6537407237296193,UNDER,21.48653542162808,19.359723854642304,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,16:25,Home,,,,2026092010,,,202609200crd,,401872943,7046.0,11,7,-225.0,185.0,-105.0,-115.0,-110.0,-110.0,1,,grass,,,00-0035704,00-0033119,Drew Lock,Jacoby Brissett,Mike Macdonald,Jonathan Gannon,,PHO00,State Farm Stadium,-0.0263439335915624,-0.0029733882828239,Jacoby Brissett,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.0389925215720561,0.0499122939021559,Sam Darnold,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,-0.2293164646784045,-0.1071469900574048,-4.5,25,4,0,1,3,2026-09-15 01:37:00+00:00,espn,0.0,25,3,1,0,0,2026-09-14 23:26:00+00:00,espn,0.0,Home,,grass,State Farm Stadium,True,open-meteo,2026-09-20 20:00:00+00:00,98.1,5.1,4.3,0.0,0.0,0.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,7.0,31.0,4.5,41.5,-24.0,38.0,W,L,W
2026_02_WAS_DAL,2026,2,WAS,DAL,0.7957589567650744,-3.5,-2.704241043234925,WAS,53.21985825931335,50.5,2.719858259313348,OVER,26.212049651274132,27.007808608039213,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,16:25,Home,,,,2026092011,,,202609200dal,,401872944,7047.0,7,7,185.0,-225.0,-108.0,-112.0,-112.0,-108.0,1,,matrixturf,,,00-0039910,00-0033077,Jayden Daniels,Dak Prescott,Dan Quinn,Brian Schottenheimer,,DAL00,AT&T Stadium,0.0905173974115651,0.0705494374595481,Dak Prescott,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.0030623832563075,-0.0086794537963231,Jayden Daniels,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.1959296166411819,0.115213253527823,3.5,25,0,1,1,3,2026-09-15 02:44:00+00:00,espn,0.0,25,0,0,4,0,2026-09-15 02:17:00+00:00,espn,0.0,Home,,matrixturf,AT&T Stadium,True,open-meteo,2026-09-20 20:00:00+00:00,100.3,5.4,7.6,15.0,0.0,0.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,37.0,20.0,-3.5,50.5,17.0,57.0,W,L,W
2026_02_IND_KC,2026,2,IND,KC,8.491716321932985,-6.5,1.9917163219329852,KC,47.53697100391905,47.5,0.0369710039190493,OVER,19.522627340993036,28.014343662926017,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-20,Sunday,20:20,Home,,,,2026092013,,,202609200kan,,401872945,7049.0,7,6,245.0,-305.0,100.0,-120.0,-110.0,-110.0,0,outdoors,grass,,,00-0035710,00-0033873,Daniel Jones,Patrick Mahomes,Shane Steichen,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,0.0468918061706585,-0.0340348392498785,Patrick Mahomes,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,-0.0359697314630733,-0.0595668770992044,Daniel Jones,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.7940684301953944,0.2315399124108453,6.5,25,8,0,1,0,2026-09-15 04:32:00+00:00,espn,0.0,25,1,0,2,3,2026-09-15 00:41:00+00:00,espn,0.0,Home,outdoors,grass,GEHA Field at Arrowhead Stadium,False,missing,,,,,,,,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,33.0,30.0,-6.5,47.5,3.0,63.0,W,L,W
2026_02_NYG_LA,2026,2,NYG,LA,1.5184592042055325,-7.0,-5.481540795794468,NYG,50.94393121345343,48.5,2.443931213453425,OVER,24.712736004623945,26.23119520882948,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-21,Monday,20:15,Home,,,,2026092100,,,202609210ram,,401872947,7050.0,8,11,280.0,-355.0,-105.0,-115.0,-112.0,-108.0,0,dome,matrixturf,,,00-0040691,00-0026498,Jaxson Dart,Matthew Stafford,John Harbaugh,Sean McVay,,LAX01,SoFi Stadium,0.108084453158696,0.106496723752901,Matthew Stafford,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.0197317544597649,-0.0025943808545412,Jaxson Dart,Embedded team QB,2026-09-14 13:53:31+00:00,depth-chart+embedded-baseline,0.0155791184755414,0.2190685049310351,7.0,25,1,0,3,0,2026-09-14 23:50:00+00:00,espn,0.0,25,0,0,0,1,2026-09-15 02:26:00+00:00,espn,0.0,Home,dome,matrixturf,SoFi Stadium,False,missing,,,,,,,,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,28.0,6.0,-7.0,48.5,22.0,34.0,W,L,L
2026_03_ATL_GB,2026,3,ATL,GB,4.455710108594078,-6.0,-1.5442898914059224,ATL,45.560532893556925,43.5,2.0605328935569247,OVER,20.552411392481424,25.0081215010755,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-24,Thursday,20:15,Home,,,,2026092400,,,202609240gnb,,401872948,7051.0,4,4,235.0,-290.0,-108.0,-112.0,-102.0,-118.0,0,outdoors,grass,,,00-0039917,00-0036264,Michael Penix Jr.,Jordan Love,Raheem Morris,Matt LaFleur,,GNB00,Lambeau Field,0.0993526369465671,0.0911950573497222,Jordan Love,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,-0.0091221421893313,-0.0861985348447908,Michael Penix Jr.,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,0.0800438025201615,0.7562889800138997,6.0,25,2,0,7,0,2026-09-22 01:07:00+00:00,espn,0.0,25,2,0,6,1,2026-09-22 02:56:00+00:00,espn,0.0,Home,outdoors,grass,Lambeau Field,True,open-meteo,2026-09-25 00:00:00+00:00,58.7,3.2,3.4,0.0,0.0,3.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,-6.0,43.5,,,PENDING,PENDING,PENDING
2026_03_CAR_CLE,2026,3,CAR,CLE,-1.2813549845150136,2.5,1.2186450154849864,CLE,40.65240584189627,42.5,-1.847594158103732,UNDER,20.96688041320564,19.685525428690628,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,Home,,,,2026092701,,,202609270cle,,401872949,7053.0,7,7,-148.0,124.0,-120.0,100.0,-112.0,-108.0,0,outdoors,grass,,,00-0039150,00-0033537,Bryce Young,Deshaun Watson,Dave Canales,Todd Monken,,CLE00,Huntington Bank Field,-0.0861579821740003,-0.2004744983602374,Deshaun Watson,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,-0.0154504550997944,-0.0207306926128206,Bryce Young,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,1.121696520122596,0.0518107465253156,-2.5,25,2,0,0,2,2026-09-21 23:30:00+00:00,espn,0.0,25,2,1,3,0,2026-09-21 20:47:00+00:00,espn,0.0,Home,outdoors,grass,Huntington Bank Field,True,open-meteo,2026-09-27 17:00:00+00:00,67.0,6.8,6.5,1.0,0.0,0.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,2.5,42.5,,,PENDING,PENDING,PENDING
2026_03_CIN_PIT,2026,3,CIN,PIT,-0.2810948037623071,3.5,3.218905196237693,PIT,41.55029186171232,42.5,-0.9497081382876758,UNDER,20.91569333273732,20.63459852897501,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,Home,,,,2026092707,,,202609270pit,,401872950,7059.0,7,7,-185.0,154.0,-115.0,-105.0,-110.0,-110.0,1,outdoors,grass,,,00-0036442,00-0023459,Joe Burrow,Aaron Rodgers,Zac Taylor,Mike McCarthy,,PIT00,Acrisure Stadium,-0.100283869718529,-0.1028875205658649,Aaron Rodgers,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,0.0517020130714335,0.0034295460353938,Joe Burrow,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,0.025547542844229,0.4736591010510286,-3.5,25,2,0,1,0,2026-09-22 02:03:00+00:00,espn,0.0,25,1,0,0,2,2026-09-21 22:01:00+00:00,espn,0.0,Home,outdoors,grass,Acrisure Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,69.6,4.1,6.7,0.0,0.0,1.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,3.5,42.5,,,PENDING,PENDING,PENDING
2026_03_HOU_IND,2026,3,HOU,IND,-0.2443939840791389,2.5,2.2556060159208613,IND,45.084942174830296,43.5,1.584942174830296,OVER,22.66466807945472,22.42027409537558,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,Home,,,,2026092703,,,202609270clt,,401872951,7055.0,7,7,-142.0,120.0,-115.0,-105.0,-110.0,-110.0,1,,fieldturf,,,00-0039163,00-0035710,C.J. Stroud,Daniel Jones,DeMeco Ryans,Shane Steichen,,IND00,Lucas Oil Stadium,-0.0234594327786591,-0.0457798489853091,Daniel Jones,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,-0.0273529866870452,-0.050069426078344,C.J. Stroud,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,0.2190123879028903,0.2228982465953024,-2.5,25,2,1,3,2,2026-09-22 04:18:00+00:00,espn,0.0,25,4,0,0,2,2026-09-21 22:29:00+00:00,espn,0.0,Home,,fieldturf,Lucas Oil Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,67.5,5.5,7.4,2.0,0.0,3.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,2.5,43.5,,,PENDING,PENDING,PENDING
2026_03_KC_MIA,2026,3,KC,MIA,-8.354169209170692,11.5,3.145830790829308,MIA,45.53042106805454,46.5,-0.9695789319454632,UNDER,26.94229513861261,18.58812592944192,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,Home,,,,2026092705,,,202609270mia,,401872952,7057.0,7,7,-900.0,600.0,-108.0,-112.0,-115.0,-105.0,0,outdoors,grass,,,00-0033873,00-0038128,Patrick Mahomes,Malik Willis,Andy Reid,Jeff Hafley,,MIA00,Hard Rock Stadium,0.0115284263769664,-0.0204366739801025,Malik Willis,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,0.0627511299433768,-0.0096245602476585,Patrick Mahomes,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,0.3136479577236319,0.7101647472924776,-11.5,25,1,0,3,2,2026-09-22 04:12:00+00:00,espn,0.0,25,1,0,0,2,2026-09-22 04:22:00+00:00,espn,0.0,Home,outdoors,grass,Hard Rock Stadium,True,open-meteo,2026-09-27 17:00:00+00:00,85.9,6.7,4.9,9.0,0.035,53.0,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,11.5,46.5,,,PENDING,PENDING,PENDING
2026_03_LAC_BUF,2026,3,LAC,BUF,7.602939255614947,-7.0,0.6029392556149471,BUF,51.71158147913932,50.5,1.2115814791393191,OVER,22.054321111762185,29.65726036737713,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,Home,,,,2026092700,,,202609270buf,,401872953,7052.0,7,10,270.0,-340.0,-108.0,-112.0,-115.0,-105.0,0,outdoors,a_turf,,,00-0036355,00-0034857,Justin Herbert,Josh Allen,Jim Harbaugh,Sean McDermott,,BUF00,Highmark Stadium,0.1150836653820907,0.1388444280403357,Josh Allen,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,-0.0390974996208818,-0.089286673073452,Justin Herbert,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,-0.2331453553552322,0.4924662077513092,7.0,25,3,0,1,0,2026-09-21 18:07:00+00:00,espn,0.0,25,5,0,3,1,2026-09-22 02:03:00+00:00,espn,0.0,Home,outdoors,a_turf,Highmark Stadium,False,missing,,,,,,,,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,-7.0,50.5,,,PENDING,PENDING,PENDING
2026_03_NE_JAX,2026,3,NE,JAX,1.2601188417750586,-3.0,-1.7398811582249414,NE,46.85405829681671,45.5,1.35405829681671,OVER,22.796969727520825,24.057088569295885,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,Home,,,,2026092704,,,202609270jax,,401872957,7056.0,7,7,140.0,-166.0,-112.0,-108.0,-108.0,-112.0,0,outdoors,grass,,,00-0039851,00-0036971,Drake Maye,Trevor Lawrence,Mike Vrabel,Liam Coen,,JAX00,EverBank Stadium,0.0520106364986566,0.0570374888917313,Trevor Lawrence,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,0.0060760259117795,-0.0057471851989297,Drake Maye,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,-0.0493244810513274,0.116011712060501,3.0,25,0,0,1,1,2026-09-22 00:44:00+00:00,espn,0.0,25,3,0,4,0,2026-09-21 23:44:00+00:00,espn,0.0,Home,outdoors,grass,EverBank Stadium,False,missing,,,,,,,,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,-3.0,45.5,,,PENDING,PENDING,PENDING
2026_03_NYJ_DET,2026,3,NYJ,DET,1.8455508222354635,-6.5,-4.654449177764537,NYJ,48.90876225591607,48.5,0.4087622559160735,OVER,23.531605716840303,25.37715653907577,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,Home,,,,2026092702,,,202609270det,,401872954,7054.0,7,10,245.0,-305.0,-110.0,-110.0,-115.0,-105.0,0,dome,fieldturf,,,00-0030565,00-0033106,Geno Smith,Jared Goff,Aaron Glenn,Dan Campbell,,DET00,Ford Field,0.1253335961164471,0.1197071261184563,Jared Goff,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,-0.0616475330043306,-0.1116308604259395,Geno Smith,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,0.0552080489142851,0.4904464053263109,6.5,25,3,0,0,0,2026-09-21 21:07:00+00:00,espn,0.0,25,3,0,4,1,2026-09-22 02:11:00+00:00,espn,0.0,Home,dome,fieldturf,Ford Field,False,missing,,,,,,,,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart,recency-dropback-weighted-team-qb,,,-6.5,48.5,,,PENDING,PENDING,PENDING
2026_03_SEA_WAS,2026,3,SEA,WAS,-6.2417693382099015,7.0,0.7582306617900985,WAS,39.916168211060096,40.5,-0.5838317889399036,UNDER,23.078968774635,16.8371994364251,Oak spread: promoted V5 core + validated adjustments,Oak totals: locked V12,REG,2026-09-27,Sunday,13:00,Home,,,,2026092708,,,202609270was,,401872955,7060.0,7,7,-305.0,245.0,-108.0,-112.0,-118.0,-102.0,0,outdoors,grass,,,00-0035704,00-0039910,Drew Lock,Jayden Daniels,Mike Macdonald,Dan Quinn,,WAS00,Northwest Stadium,0.0021216503632546,-0.0067189569649302,Jayden Daniels,Embedded team QB,2026-09-22 12:33:43+00:00,depth-chart+embedded-baseline,-0.0392900150163075,0.0750285873489651,Drew Lock,Embedded team QB,2026-09-22 12:33:43+00:00,availability-filtered+embedded-baseline,0.0867458072256167,-1.1217169901285289,-7.0,25,2,1,4,0,2026-09-22 03:59:00+00:00,espn,0.0,25,4,0,2,0,2026-09-22 03:31:00+00:00,espn,0.0,Home,outdoors,grass,Northwest Stadium,False,missing,,,,,,,,0.0,nflverse-depth-chart,recency-dropback-weighted-team-qb,nflverse-depth-chart+espn-out-filter,recency-dropback-weighted-team-qb,,,7.0,40.5,,,PENDING,PENDING,PENDING
