season,week,team,player_id,player_name,position_group,status,report_date,source
2026,3,ATL,,Brian Robinson Jr.,RB,active,2026-09-25 04:32:00+00:00,espn
2026,3,ATL,,Michael Penix Jr.,QB,active,2026-09-25 04:27:00+00:00,espn
2026,3,ATL,,Drake London,WR,active,2026-09-25 03:37:00+00:00,espn
2026,3,ATL,,Bijan Robinson,RB,active,2026-09-25 03:30:00+00:00,espn
2026,3,ATL,,Jack Strand,QB,out,2026-09-24 23:18:00+00:00,espn
2026,3,ATL,,Billy Bowman Jr.,CB,active,2026-09-24 23:12:00+00:00,espn
2026,3,ATL,,Cooper Rush,QB,out,2026-09-24 23:01:00+00:00,espn
2026,3,ATL,,Robert Longerbeam,CB,out,2026-09-24 22:49:00+00:00,espn
2026,3,ATL,,Ethan Onianwa,OT,out,2026-09-24 22:49:00+00:00,espn
2026,3,ATL,,Malcolm DeWalt IV,CB,out,2026-09-24 22:49:00+00:00,espn
2026,3,ATL,,Samson Ebukam,EDGE,out,2026-09-23 23:26:00+00:00,espn
2026,3,ATL,,Jawaan Taylor,OT,active,2026-09-23 00:29:00+00:00,espn
2026,3,ATL,,Zach Harrison,EDGE,active,2026-09-23 00:28:00+00:00,espn
2026,3,ATL,,Nick Muse,TE,active,2026-09-22 23:24:00+00:00,espn
2026,3,ATL,,Brandon Dorlus,IDL,active,2026-09-22 23:22:00+00:00,espn
2026,3,ATL,,C.J. Henderson,CB,active,2026-09-22 23:11:00+00:00,espn
2026,3,ATL,,Tua Tagovailoa,QB,active,2026-09-22 20:08:00+00:00,espn
2026,3,ATL,,A.J. Terrell Jr.,CB,unknown,2026-09-22 17:09:00+00:00,espn
2026,3,ATL,,Zachariah Branch,WR,active,2026-09-22 02:56:00+00:00,espn
2026,3,ATL,,Austin Hooper,TE,active,2026-09-22 02:46:00+00:00,espn
2026,3,ATL,,Olamide Zaccheaus,WR,active,2026-09-22 02:38:00+00:00,espn
2026,3,ATL,,Jahan Dotson,WR,active,2026-09-22 02:31:00+00:00,espn
2026,3,ATL,,Chris Lindstrom,IOL,active,2026-09-20 16:38:00+00:00,espn
2026,3,BAL,,Chris Moore,WR,questionable,2026-09-25 12:00:00+00:00,espn
2026,3,BAL,,Teddye Buchanan,LB,active,2026-09-24 23:36:00+00:00,espn
2026,3,BAL,,Zay Flowers,WR,questionable,2026-09-24 20:40:00+00:00,espn
2026,3,BAL,,John Simpson,IOL,active,2026-09-24 20:08:00+00:00,espn
2026,3,BAL,,Zion Young,LB,active,2026-09-24 20:08:00+00:00,espn
2026,3,BAL,,Ronnie Stanley,OT,questionable,2026-09-24 02:38:00+00:00,espn
2026,3,BAL,,Nnamdi Madubuike,IDL,active,2026-09-24 00:44:00+00:00,espn
2026,3,BAL,,Malaki Starks,S,questionable,2026-09-23 20:51:00+00:00,espn
2026,3,BAL,,Trey Hendrickson,LB,questionable,2026-09-23 20:49:00+00:00,espn
2026,3,BAL,,Kyle Hamilton,S,active,2026-09-23 01:00:00+00:00,espn
2026,3,BAL,,Roquan Smith,LB,active,2026-09-23 00:51:00+00:00,espn
2026,3,BAL,,Elijah Sarratt,WR,active,2026-09-22 03:22:00+00:00,espn
2026,3,BAL,,Devontez Walker,WR,active,2026-09-22 03:09:00+00:00,espn
2026,3,BAL,,LaJohntay Wester,WR,active,2026-09-22 02:59:00+00:00,espn
2026,3,BAL,,Justice Hill,RB,active,2026-09-22 02:32:00+00:00,espn
2026,3,BAL,,Mark Andrews,TE,active,2026-09-21 20:01:00+00:00,espn
2026,3,BAL,,Andrew Vorhees,IOL,active,2026-09-21 18:21:00+00:00,espn
2026,3,BAL,,Gerad Lichtenhan,OT,active,2026-09-21 18:21:00+00:00,espn
2026,3,BAL,,Joe Fagnano,QB,active,2026-09-21 18:21:00+00:00,espn
2026,3,BAL,,Tyler Loop,PK,active,2026-09-21 15:38:00+00:00,espn
2026,3,BAL,,Rashod Bateman,WR,active,2026-09-20 21:04:00+00:00,espn
2026,3,BAL,,Derrick Henry,RB,active,2026-09-20 20:54:00+00:00,espn
2026,3,BAL,,Lamar Jackson,QB,active,2026-09-20 20:46:00+00:00,espn
2026,3,BAL,,T.J. Tampa,CB,unknown,2026-09-19 21:26:00+00:00,espn
2026,3,BAL,,Keondre Jackson,S,active,2026-09-17 21:48:00+00:00,espn
2026,3,BUF,,Ed Oliver,IDL,questionable,2026-09-25 01:14:00+00:00,espn
2026,3,BUF,,DJ Moore,WR,questionable,2026-09-24 21:18:00+00:00,espn
2026,3,BUF,,Keon Coleman,WR,questionable,2026-09-24 18:45:00+00:00,espn
2026,3,BUF,,Ty Johnson,RB,active,2026-09-23 23:45:00+00:00,espn
2026,3,BUF,,T.J. Sanders,IDL,questionable,2026-09-23 23:07:00+00:00,espn
2026,3,BUF,,Ar'maj Reed-Adams,IOL,questionable,2026-09-23 22:36:00+00:00,espn
2026,3,BUF,,Jordan Hancock,CB,questionable,2026-09-23 22:35:00+00:00,espn
2026,3,BUF,,Jude Bowry,OT,active,2026-09-21 18:07:00+00:00,espn
2026,3,BUF,,Jalon Kilgore,S,active,2026-09-21 18:07:00+00:00,espn
2026,3,BUF,,Skyler Bell,WR,active,2026-09-21 18:07:00+00:00,espn
2026,3,BUF,,Bradley Chubb,LB,active,2026-09-19 03:48:00+00:00,espn
2026,3,BUF,,Cole Bishop,S,active,2026-09-19 03:32:00+00:00,espn
2026,3,BUF,,Christian Benford,CB,active,2026-09-19 03:25:00+00:00,espn
2026,3,BUF,,Terrel Bernard,LB,active,2026-09-19 03:20:00+00:00,espn
2026,3,BUF,,Greg Rousseau,LB,active,2026-09-19 03:09:00+00:00,espn
2026,3,BUF,,Jackson Hawes,TE,active,2026-09-19 01:05:00+00:00,espn
2026,3,BUF,,Ray Davis,RB,active,2026-09-19 00:51:00+00:00,espn
2026,3,BUF,,Dawson Knox,TE,active,2026-09-18 23:11:00+00:00,espn
2026,3,BUF,,Joshua Palmer,WR,active,2026-09-18 08:12:00+00:00,espn
2026,3,BUF,,Khalil Shakir,WR,active,2026-09-18 05:09:00+00:00,espn
2026,3,BUF,,Dalton Kincaid,TE,active,2026-09-18 04:18:00+00:00,espn
2026,3,BUF,,Tyler Bass,PK,active,2026-09-18 04:11:00+00:00,espn
2026,3,BUF,,James Cook III,RB,active,2026-09-18 03:58:00+00:00,espn
2026,3,BUF,,Josh Allen,QB,active,2026-09-18 03:47:00+00:00,espn
2026,3,BUF,,Jedrick Wills Jr.,OT,active,2026-09-14 21:18:00+00:00,espn
2026,3,CAR,,Jaelan Phillips,LB,active,2026-09-24 22:34:00+00:00,espn
2026,3,CAR,,Devin Lloyd,LB,questionable,2026-09-24 22:24:00+00:00,espn
2026,3,CAR,,Xavier Legette,WR,questionable,2026-09-24 20:24:00+00:00,espn
2026,3,CAR,,Jalen Coker,WR,questionable,2026-09-24 19:30:00+00:00,espn
2026,3,CAR,,Trevis Gipson,LB,active,2026-09-24 02:09:00+00:00,espn
2026,3,CAR,,Bobby Brown III,IDL,active,2026-09-24 02:04:00+00:00,espn
2026,3,CAR,,Isaiah Simmons,S,active,2026-09-24 00:09:00+00:00,espn
2026,3,CAR,,Patrick Jones II,LB,active,2026-09-23 23:26:00+00:00,espn
2026,3,CAR,,Nick Scott,S,questionable,2026-09-23 23:18:00+00:00,espn
2026,3,CAR,,Jonathon Brooks,RB,unknown,2026-09-23 13:10:00+00:00,espn
2026,3,CAR,,AJ Dillon,RB,active,2026-09-23 01:50:00+00:00,espn
2026,3,CAR,,Bobby Okereke,LB,active,2026-09-23 01:44:00+00:00,espn
2026,3,CAR,,Haynes King,QB,active,2026-09-21 18:10:00+00:00,espn
2026,3,CAR,,Tyrel Dodson,LB,active,2026-09-21 18:10:00+00:00,espn
2026,3,CAR,,Ja'Tavion Sanders,TE,active,2026-09-21 18:10:00+00:00,espn
2026,3,CAR,,Albert Reese IV,OT,active,2026-09-21 18:10:00+00:00,espn
2026,3,CAR,,Chau Smith-Wade,CB,active,2026-09-21 18:10:00+00:00,espn
2026,3,CAR,,Darren Waller,TE,active,2026-09-21 01:02:00+00:00,espn
2026,3,CAR,,Ryan Fitzgerald,PK,active,2026-09-21 00:02:00+00:00,espn
2026,3,CAR,,Bryce Young,QB,active,2026-09-20 21:47:00+00:00,espn
2026,3,CAR,,Chuba Hubbard,RB,active,2026-09-20 21:23:00+00:00,espn
2026,3,CAR,,Tetairoa McMillan,WR,active,2026-09-20 20:50:00+00:00,espn
2026,3,CAR,,Claudin Cherelus,LB,questionable,2026-09-20 18:13:00+00:00,espn
2026,3,CAR,,Kenny Pickett,QB,active,2026-09-20 16:28:00+00:00,espn
2026,3,CAR,,John Metchie III,WR,active,2026-09-16 00:28:00+00:00,espn
2026,3,CHI,,Anthony Johnson Jr.,S,unknown,2026-09-25 12:00:00+00:00,espn
2026,3,CHI,,Tyrique Stevenson Sr.,CB,questionable,2026-09-25 02:15:00+00:00,espn
2026,3,CHI,,Cairo Santos,PK,questionable,2026-09-24 22:19:00+00:00,espn
2026,3,CHI,,Tyson Bagent,QB,questionable,2026-09-24 20:24:00+00:00,espn
2026,3,CHI,,Kyle Monangai,RB,questionable,2026-09-24 20:15:00+00:00,espn
2026,3,CHI,,Caleb Williams,QB,doubtful,2026-09-24 20:11:00+00:00,espn
2026,3,CHI,,Shemar Turner,IDL,out,2026-09-24 00:28:00+00:00,espn
2026,3,CHI,,Noah Sewell,LB,out,2026-09-23 22:34:00+00:00,espn
2026,3,CHI,,Case Keenum,QB,active,2026-09-23 17:25:00+00:00,espn
2026,3,CHI,,Sam Roush,TE,active,2026-09-23 02:18:00+00:00,espn
2026,3,CHI,,Devin Bush,LB,active,2026-09-23 01:43:00+00:00,espn
2026,3,CHI,,T.J. Edwards,LB,active,2026-09-23 01:39:00+00:00,espn
2026,3,CHI,,Cole Kmet,TE,active,2026-09-21 20:45:00+00:00,espn
2026,3,CHI,,Kalif Raymond,WR,active,2026-09-21 20:38:00+00:00,espn
2026,3,CHI,,Ozzy Trapilo,OT,active,2026-09-21 18:25:00+00:00,espn
2026,3,CHI,,Jordan McFadden,IOL,active,2026-09-21 18:25:00+00:00,espn
2026,3,CHI,,Jayden Loving,IDL,active,2026-09-21 18:25:00+00:00,espn
2026,3,CHI,,Jamree Kromah,EDGE,active,2026-09-21 18:25:00+00:00,espn
2026,3,CHI,,Colston Loveland,TE,active,2026-09-20 23:00:00+00:00,espn
2026,3,CHI,,Luther Burden III,WR,active,2026-09-20 22:56:00+00:00,espn
2026,3,CHI,,Rome Odunze,WR,active,2026-09-20 22:53:00+00:00,espn
2026,3,CHI,,D'Andre Swift,RB,active,2026-09-20 22:23:00+00:00,espn
2026,3,CHI,,Malik Muhammad II,CB,active,2026-09-18 23:26:00+00:00,espn
2026,3,CHI,,Xavier Woods,S,active,2026-09-18 23:24:00+00:00,espn
2026,3,CHI,,Dayo Odeyingbo,EDGE,active,2026-09-18 19:38:00+00:00,espn
2026,3,CIN,,Jonathan Allen,IDL,active,2026-09-25 00:38:00+00:00,espn
2026,3,CIN,,Andrei Iosivas,WR,out,2026-09-23 17:29:00+00:00,espn
2026,3,CIN,,Erick All Jr.,TE,active,2026-09-23 03:36:00+00:00,espn
2026,3,CIN,,Drew Sample,TE,active,2026-09-23 03:24:00+00:00,espn
2026,3,CIN,,Barrett Carter,LB,active,2026-09-23 02:13:00+00:00,espn
2026,3,CIN,,Cedric Johnson,EDGE,active,2026-09-23 02:05:00+00:00,espn
2026,3,CIN,,Dax Hill,CB,active,2026-09-23 01:57:00+00:00,espn
2026,3,CIN,,Demetrius Knight Jr.,LB,active,2026-09-23 01:53:00+00:00,espn
2026,3,CIN,,B.J. Hill,IDL,questionable,2026-09-22 20:56:00+00:00,espn
2026,3,CIN,,Samaje Perine,RB,active,2026-09-21 21:54:00+00:00,espn
2026,3,CIN,,Mike Gesicki,TE,active,2026-09-21 20:57:00+00:00,espn
2026,3,CIN,,Myles Hinton,OT,active,2026-09-21 18:26:00+00:00,espn
2026,3,CIN,,Ke'Shawn Williams,WR,active,2026-09-21 18:26:00+00:00,espn
2026,3,CIN,,Connor Lew,IOL,active,2026-09-21 18:26:00+00:00,espn
2026,3,CIN,,Landon Robinson,IDL,active,2026-09-21 18:26:00+00:00,espn
2026,3,CIN,,Josh Newton,CB,active,2026-09-21 18:26:00+00:00,espn
2026,3,CIN,,Evan McPherson,PK,active,2026-09-21 15:24:00+00:00,espn
2026,3,CIN,,Joe Burrow,QB,active,2026-09-20 21:31:00+00:00,espn
2026,3,CIN,,Tee Higgins,WR,active,2026-09-20 21:08:00+00:00,espn
2026,3,CIN,,Chase Brown,RB,active,2026-09-20 21:02:00+00:00,espn
2026,3,CIN,,Ja'Marr Chase,WR,active,2026-09-20 20:57:00+00:00,espn
2026,3,CIN,,Shemar Stewart,EDGE,active,2026-09-16 23:52:00+00:00,espn
2026,3,CIN,,Jack Endries,TE,active,2026-09-13 16:16:00+00:00,espn
2026,3,CIN,,DJ Turner II,CB,active,2026-09-11 23:32:00+00:00,espn
2026,3,CIN,,Myles Murphy,EDGE,active,2026-09-09 21:51:00+00:00,espn
2026,3,CLE,,Quinshon Judkins,RB,active,2026-09-24 20:35:00+00:00,espn
2026,3,CLE,,Tytus Howard,OT,active,2026-09-24 20:06:00+00:00,espn
2026,3,CLE,,Mason Graham,IDL,active,2026-09-24 20:06:00+00:00,espn
2026,3,CLE,,Tyson Campbell,CB,questionable,2026-09-23 23:15:00+00:00,espn
2026,3,CLE,,Quincy Williams,LB,questionable,2026-09-23 19:52:00+00:00,espn
2026,3,CLE,,Grant Delpit,S,questionable,2026-09-23 19:51:00+00:00,espn
2026,3,CLE,,Blake Whiteheart,TE,active,2026-09-23 03:10:00+00:00,espn
2026,3,CLE,,Jaleel McLaughlin,RB,active,2026-09-23 03:06:00+00:00,espn
2026,3,CLE,,Raheim Sanders,RB,active,2026-09-23 03:03:00+00:00,espn
2026,3,CLE,,Carson Schwesinger,LB,active,2026-09-23 00:49:00+00:00,espn
2026,3,CLE,,Teven Jenkins,IOL,questionable,2026-09-22 20:56:00+00:00,espn
2026,3,CLE,,Jerry Jeudy,WR,active,2026-09-21 23:30:00+00:00,espn
2026,3,CLE,,Daniel Thomas,S,active,2026-09-21 18:44:00+00:00,espn
2026,3,CLE,,Taylen Green,QB,active,2026-09-21 18:44:00+00:00,espn
2026,3,CLE,,Parker Brailsford,IOL,active,2026-09-21 18:44:00+00:00,espn
2026,3,CLE,,Justin Jefferson,LB,active,2026-09-21 18:44:00+00:00,espn
2026,3,CLE,,Toriano Pride Jr.,CB,active,2026-09-21 18:44:00+00:00,espn
2026,3,CLE,,KC Concepcion,WR,active,2026-09-21 02:55:00+00:00,espn
2026,3,CLE,,Denzel Boston,WR,active,2026-09-21 00:59:00+00:00,espn
2026,3,CLE,,Andre Szmyt,PK,active,2026-09-21 00:00:00+00:00,espn
2026,3,CLE,,Deshaun Watson,QB,active,2026-09-20 23:21:00+00:00,espn
2026,3,CLE,,Harold Fannin Jr.,TE,active,2026-09-20 23:06:00+00:00,espn
2026,3,CLE,,Noah Igbinoghene,CB,active,2026-09-20 15:43:00+00:00,espn
2026,3,CLE,,Shedeur Sanders,QB,active,2026-09-20 12:31:00+00:00,espn
2026,3,CLE,,Elgton Jenkins,IOL,active,2026-09-19 01:26:00+00:00,espn
2026,3,DAL,,P.J. Locke,S,out,2026-09-25 03:16:00+00:00,espn
2026,3,DAL,,Cobie Durant,CB,out,2026-09-25 01:44:00+00:00,espn
2026,3,DAL,,Malik Hooker,S,out,2026-09-25 01:33:00+00:00,espn
2026,3,DAL,,DeMarvion Overshown,LB,out,2026-09-25 01:28:00+00:00,espn
2026,3,DAL,,Markquese Bell,S,active,2026-09-22 23:14:00+00:00,espn
2026,3,DAL,,Ryan Flournoy,WR,active,2026-09-22 04:09:00+00:00,espn
2026,3,DAL,,Emari Demercado,RB,active,2026-09-22 04:03:00+00:00,espn
2026,3,DAL,,Caelen Carson,CB,active,2026-09-21 19:04:00+00:00,espn
2026,3,DAL,,Ajani Cornelius,OT,active,2026-09-21 19:04:00+00:00,espn
2026,3,DAL,,Camden Brown,WR,active,2026-09-21 19:04:00+00:00,espn
2026,3,DAL,,James Houston,LB,active,2026-09-21 19:04:00+00:00,espn
2026,3,DAL,,Brandon Aubrey,PK,active,2026-09-21 15:20:00+00:00,espn
2026,3,DAL,,Dak Prescott,QB,active,2026-09-21 02:11:00+00:00,espn
2026,3,DAL,,George Pickens,WR,active,2026-09-21 01:55:00+00:00,espn
2026,3,DAL,,Javonte Williams,RB,active,2026-09-21 01:44:00+00:00,espn
2026,3,DAL,,CeeDee Lamb,WR,active,2026-09-21 01:13:00+00:00,espn
2026,3,DAL,,Jake Ferguson,TE,active,2026-09-21 00:53:00+00:00,espn
2026,3,DAL,,Dee Winters,LB,active,2026-09-20 21:45:00+00:00,espn
2026,3,DAL,,Tyler Goodson,RB,active,2026-09-20 19:21:00+00:00,espn
2026,3,DAL,,Caleb Downs,S,active,2026-09-16 01:49:00+00:00,espn
2026,3,DAL,,Donovan Ezeiruaku,LB,active,2026-09-16 01:36:00+00:00,espn
2026,3,DAL,,KaVontae Turpin,WR,active,2026-09-15 02:44:00+00:00,espn
2026,3,DAL,,Jonathan Mingo,WR,active,2026-09-15 02:39:00+00:00,espn
2026,3,DAL,,Luke Schoonmaker,TE,active,2026-09-15 02:36:00+00:00,espn
2026,3,DAL,,Brevyn Spann-Ford,TE,active,2026-09-15 02:32:00+00:00,espn
2026,3,DEN,,Marvin Mims Jr.,WR,questionable,2026-09-25 00:17:00+00:00,espn
2026,3,DEN,,Jonah Coleman,RB,questionable,2026-09-24 23:32:00+00:00,espn
2026,3,DEN,,RJ Harvey,RB,active,2026-09-24 23:28:00+00:00,espn
2026,3,DEN,,J.K. Dobbins,RB,active,2026-09-24 23:23:00+00:00,espn
2026,3,DEN,,Troy Franklin,WR,active,2026-09-23 03:58:00+00:00,espn
2026,3,DEN,,Nate Adkins,TE,active,2026-09-23 03:47:00+00:00,espn
2026,3,DEN,,Tyler Badie,RB,active,2026-09-23 03:44:00+00:00,espn
2026,3,DEN,,Alex Singleton,LB,active,2026-09-23 01:30:00+00:00,espn
2026,3,DEN,,Pat Bryant,WR,active,2026-09-22 00:53:00+00:00,espn
2026,3,DEN,,Evan Engram,TE,active,2026-09-22 00:50:00+00:00,espn
2026,3,DEN,,Wil Lutz,PK,active,2026-09-21 23:53:00+00:00,espn
2026,3,DEN,,Bo Nix,QB,active,2026-09-21 03:24:00+00:00,espn
2026,3,DEN,,Courtland Sutton,WR,active,2026-09-21 03:19:00+00:00,espn
2026,3,DEN,,Jaylen Waddle,WR,active,2026-09-21 01:01:00+00:00,espn
2026,3,DEN,,Talanoa Hufanga,S,active,2026-09-16 03:25:00+00:00,espn
2026,3,DEN,,Brandon Jones,S,active,2026-09-16 00:44:00+00:00,espn
2026,3,DEN,,Zach Allen,EDGE,active,2026-09-16 00:38:00+00:00,espn
2026,3,DEN,,Adam Trautman,TE,active,2026-09-16 00:13:00+00:00,espn
2026,3,DEN,,Lil'Jordan Humphrey,WR,active,2026-09-15 23:10:00+00:00,espn
2026,3,DEN,,Luke Wattenberg,IOL,active,2026-09-11 01:00:00+00:00,espn
2026,3,DEN,,Riley Moss,CB,active,2026-09-10 23:35:00+00:00,espn
2026,3,DEN,,Jarrett Stidham,QB,active,2026-09-02 23:42:00+00:00,espn
2026,3,DEN,,Jonathon Cooper,LB,out,2026-08-31 23:50:00+00:00,espn
2026,3,DEN,,Nick Gargiulo,IOL,out,2026-08-31 23:24:00+00:00,espn
2026,3,DEN,,Frank Crum,OT,unknown,2026-08-31 23:20:00+00:00,espn
2026,3,DET,,Ben Bartch,IOL,questionable,2026-09-25 03:38:00+00:00,espn
2026,3,DET,,Tate Ratledge,IOL,questionable,2026-09-25 03:34:00+00:00,espn
2026,3,DET,,Blake Miller,OT,questionable,2026-09-25 03:29:00+00:00,espn
2026,3,DET,,Christian Mahogany,IOL,questionable,2026-09-25 03:26:00+00:00,espn
2026,3,DET,,Thomas Harper,S,questionable,2026-09-24 21:43:00+00:00,espn
2026,3,DET,,Ahmed Hassanein,EDGE,active,2026-09-24 21:30:00+00:00,espn
2026,3,DET,,Avonte Maddox,CB,unknown,2026-09-23 00:33:00+00:00,espn
2026,3,DET,,Jimmy Rolder,LB,active,2026-09-21 18:05:00+00:00,espn
2026,3,DET,,Keith Abney II,CB,active,2026-09-21 18:05:00+00:00,espn
2026,3,DET,,Ennis Rakestraw Jr.,CB,active,2026-09-21 18:05:00+00:00,espn
2026,3,DET,,Mekhi Wingo,IDL,active,2026-09-21 18:05:00+00:00,espn
2026,3,DET,,Aidan Hutchinson,EDGE,active,2026-09-19 03:44:00+00:00,espn
2026,3,DET,,Jack Campbell,LB,active,2026-09-19 03:29:00+00:00,espn
2026,3,DET,,Jacob Saylors,RB,active,2026-09-19 00:49:00+00:00,espn
2026,3,DET,,Sione Vaki,RB,active,2026-09-19 00:46:00+00:00,espn
2026,3,DET,,Isaac TeSlaa,WR,active,2026-09-18 23:08:00+00:00,espn
2026,3,DET,,Jameson Williams,WR,active,2026-09-18 04:54:00+00:00,espn
2026,3,DET,,Sam LaPorta,TE,active,2026-09-18 04:48:00+00:00,espn
2026,3,DET,,Derrick Barnes,LB,active,2026-09-18 04:21:00+00:00,espn
2026,3,DET,,Chuck Clark,S,active,2026-09-18 04:16:00+00:00,espn
2026,3,DET,,Jared Goff,QB,active,2026-09-18 04:12:00+00:00,espn
2026,3,DET,,Jake Bates,PK,active,2026-09-18 04:05:00+00:00,espn
2026,3,DET,,Amon-Ra St. Brown,WR,active,2026-09-18 04:03:00+00:00,espn
2026,3,DET,,Jahmyr Gibbs,RB,active,2026-09-18 03:53:00+00:00,espn
2026,3,DET,,Levi Onwuzurike,EDGE,active,2026-09-17 23:55:00+00:00,espn
2026,3,GB,,MarShawn Lloyd,RB,active,2026-09-25 04:52:00+00:00,espn
2026,3,GB,,Tucker Kraft,TE,active,2026-09-25 04:42:00+00:00,espn
2026,3,GB,,Trey Smack,PK,active,2026-09-25 04:40:00+00:00,espn
2026,3,GB,,Jordan Love,QB,active,2026-09-25 04:02:00+00:00,espn
2026,3,GB,,Matthew Golden,WR,active,2026-09-25 03:51:00+00:00,espn
2026,3,GB,,Christian Watson,WR,active,2026-09-25 03:44:00+00:00,espn
2026,3,GB,,Jager Burton,IOL,active,2026-09-25 03:42:00+00:00,espn
2026,3,GB,,Edgerrin Cooper,LB,questionable,2026-09-25 02:48:00+00:00,espn
2026,3,GB,,Anthony Campbell,IDL,out,2026-09-24 23:20:00+00:00,espn
2026,3,GB,,Javon Hargrave,IDL,active,2026-09-24 23:14:00+00:00,espn
2026,3,GB,,Jayden Reed,WR,out,2026-09-24 22:47:00+00:00,espn
2026,3,GB,,Zach Bako-Bewele,OT,out,2026-09-24 22:47:00+00:00,espn
2026,3,GB,,Donovan Jennings,IOL,active,2026-09-24 02:22:00+00:00,espn
2026,3,GB,,Aaron Banks,IOL,out,2026-09-24 02:20:00+00:00,espn
2026,3,GB,,Warren Brinson,IDL,out,2026-09-24 02:15:00+00:00,espn
2026,3,GB,,Anthony Belton,OT,active,2026-09-23 20:05:00+00:00,espn
2026,3,GB,,Brandon Cisse,CB,active,2026-09-23 20:05:00+00:00,espn
2026,3,GB,,Skyy Moore,WR,active,2026-09-23 01:15:00+00:00,espn
2026,3,GB,,Kaleb Johnson,RB,active,2026-09-23 00:46:00+00:00,espn
2026,3,GB,,Jonnu Smith,TE,active,2026-09-23 00:41:00+00:00,espn
2026,3,GB,,Chris Brooks,RB,active,2026-09-23 00:31:00+00:00,espn
2026,3,GB,,Benjamin St-Juste,CB,active,2026-09-22 00:59:00+00:00,espn
2026,3,GB,,Evan Williams,S,active,2026-09-22 00:39:00+00:00,espn
2026,3,GB,,Lukas Van Ness,EDGE,active,2026-09-22 00:31:00+00:00,espn
2026,3,GB,,Bo Melton,WR,active,2026-09-21 23:10:00+00:00,espn
2026,3,HOU,,Jadeveon Clowney,EDGE,questionable,2026-09-25 02:15:00+00:00,espn
2026,3,HOU,,Logan Hall,EDGE,active,2026-09-24 21:29:00+00:00,espn
2026,3,HOU,,Nico Collins,WR,questionable,2026-09-24 21:07:00+00:00,espn
2026,3,HOU,,M.J. Stewart,S,out,2026-09-24 01:56:00+00:00,espn
2026,3,HOU,,Trent Brown,OT,questionable,2026-09-23 21:30:00+00:00,espn
2026,3,HOU,,Will Anderson Jr.,EDGE,active,2026-09-23 02:42:00+00:00,espn
2026,3,HOU,,Jaylin Noel,WR,active,2026-09-23 02:40:00+00:00,espn
2026,3,HOU,,Azeez Al-Shaair,LB,active,2026-09-23 02:37:00+00:00,espn
2026,3,HOU,,Jared Wayne,WR,active,2026-09-23 02:27:00+00:00,espn
2026,3,HOU,,Foster Moreau,TE,active,2026-09-23 02:23:00+00:00,espn
2026,3,HOU,,Jake Hummel,LB,questionable,2026-09-22 20:56:00+00:00,espn
2026,3,HOU,,Ed Ingram,IOL,questionable,2026-09-22 20:56:00+00:00,espn
2026,3,HOU,,Kayshon Boutte,WR,active,2026-09-21 22:29:00+00:00,espn
2026,3,HOU,,Xavier Hutchinson,WR,active,2026-09-21 22:04:00+00:00,espn
